#Data tag : 19v3 , Norm tag: None
run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
322633:7145,09/10/18 10:51:34,249,HLT_Mu9_IP6_part1_v3,0.010524938,0.010189123
323414:7213,09/24/18 01:57:29,24,HLT_Mu9_IP6_part1_v3,0.000923813,0.000789321
323423:7213,09/24/18 05:01:48,136,HLT_Mu9_IP6_part1_v3,0.004459963,0.004207415
323471:7217,09/24/18 16:03:00,117,HLT_Mu9_IP6_part1_v3,0.007834040,0.007217288
323472:7217,09/24/18 16:51:04,63,HLT_Mu9_IP6_part1_v3,0.004002393,0.003800723
323473:7217,09/24/18 17:40:41,227,HLT_Mu9_IP6_part1_v3,0.012780505,0.010903925
323474:7217,09/24/18 19:42:20,352,HLT_Mu9_IP6_part1_v3,0.016074716,0.015561554
323475:7217,09/24/18 22:00:42,77,HLT_Mu9_IP6_part1_v3,0.002962463,0.002838816
323487:7218,09/25/18 05:40:25,117,HLT_Mu9_IP6_part1_v3,0.007741140,0.007292409
323488:7218,09/25/18 06:30:08,745,HLT_Mu9_IP6_part1_v3,0.038639249,0.037239491
323492:7218,09/25/18 11:45:43,30,HLT_Mu9_IP6_part1_v3,0.001294781,0.001164639
323493:7218,09/25/18 11:58:37,140,HLT_Mu9_IP6_part1_v3,0.005659645,0.005475014
323495:7218,09/25/18 12:54:31,187,HLT_Mu9_IP6_part1_v3,0.006719408,0.006469305
323524:7221,09/25/18 23:50:33,340,HLT_Mu9_IP6_part1_v3,0.021865146,0.020985190
323525:7221,09/26/18 02:05:25,1117,HLT_Mu9_IP6_part1_v3,0.050351964,0.048529656
323526:7221,09/26/18 09:22:43,462,HLT_Mu9_IP6_part1_v3,0.013300212,0.012990139
323696:7234,09/29/18 03:52:49,52,HLT_Mu9_IP6_part1_v3,0.003554820,0.003354269
323702:7234,09/29/18 08:56:34,808,HLT_Mu9_IP6_part1_v3,0.030035553,0.029191687
323726:7236,09/29/18 21:06:40,10,HLT_Mu9_IP6_part1_v3,0.000687927,0.000477140
323727:7236,09/29/18 21:21:14,950,HLT_Mu9_IP6_part1_v3,0.049766615,0.047991295
323755:7239,09/30/18 13:34:52,576,HLT_Mu9_IP6_part1_v3,0.034698491,0.033463571
323778:7240,09/30/18 21:57:58,737,HLT_Mu9_IP6_part1_v3,0.042175197,0.040569319
323790:7242,10/01/18 08:53:08,621,HLT_Mu9_IP6_part1_v3,0.037446488,0.035622054
323794:7242,10/01/18 13:29:17,68,HLT_Mu9_IP6_part1_v3,0.003353672,0.003211321
323841:7245,10/02/18 01:23:09,178,HLT_Mu9_IP6_part1_v3,0.011615028,0.010991800
323857:7245,10/02/18 02:35:30,357,HLT_Mu9_IP6_part1_v3,0.019777812,0.019102636
323940:7252,10/03/18 04:06:51,1071,HLT_Mu9_IP6_part1_v3,0.055220663,0.052799209
323954:7252,10/03/18 11:06:37,77,HLT_Mu9_IP6_part1_v3,0.003142562,0.003028186
323980:7253,10/03/18 16:06:35,6,HLT_Mu9_IP6_part1_v3,0.000414753,0.000049420
323983:7253,10/03/18 16:11:58,187,HLT_Mu9_IP6_part1_v3,0.012126326,0.011358279
323997:7253,10/03/18 17:30:39,498,HLT_Mu9_IP6_part1_v3,0.026920769,0.025758358
324021:7256,10/04/18 04:28:43,360,HLT_Mu9_IP6_part1_v3,0.022408414,0.020537264
324022:7256,10/04/18 06:50:15,554,HLT_Mu9_IP6_part1_v3,0.026373269,0.025557112
324077:7259,10/05/18 01:28:36,216,HLT_Mu9_IP6_part1_v3,0.013780984,0.013268777
324201:7264,10/07/18 01:48:39,1071,HLT_Mu9_IP6_part1_v3,0.054860663,0.052938433
324202:7264,10/07/18 08:49:38,236,HLT_Mu9_IP6_part1_v3,0.007948036,0.007777085
324205:7264,10/07/18 10:31:04,160,HLT_Mu9_IP6_part1_v3,0.004735542,0.004592692
324206:7264,10/07/18 11:38:14,141,HLT_Mu9_IP6_part1_v3,0.003818026,0.003504567
324207:7264,10/07/18 12:44:24,33,HLT_Mu9_IP6_part1_v3,0.000839056,0.000810916
324209:7264,10/07/18 13:02:20,142,HLT_Mu9_IP6_part1_v3,0.003277916,0.003215741
324245:7266,10/08/18 03:04:44,1418,HLT_Mu9_IP6_part1_v3,0.069273140,0.066746190
324293:7270,10/09/18 01:05:34,2000,HLT_Mu9_IP6_part1_v3,0.083975484,0.081362134
324318:7271,10/09/18 17:53:42,332,HLT_Mu9_IP6_part1_v3,0.020913209,0.019968051
324420:7274,10/11/18 02:08:41,358,HLT_Mu9_IP6_part1_v3,0.022117923,0.021249208
324729:7308,10/16/18 09:28:04,193,HLT_Mu9_IP6_part1_v3,0.003068557,0.002959319
324747:7309,10/16/18 14:53:22,772,HLT_Mu9_IP6_part1_v3,0.042614164,0.040660130
324764:7309,10/16/18 19:54:47,147,HLT_Mu9_IP6_part1_v3,0.006407619,0.006013076
324765:7309,10/16/18 20:52:50,478,HLT_Mu9_IP6_part1_v3,0.018095382,0.017535908
324769:7309,10/16/18 23:59:45,328,HLT_Mu9_IP6_part1_v3,0.009598021,0.009354009
324772:7309,10/17/18 02:48:00,165,HLT_Mu9_IP6_part1_v3,0.003837645,0.003756525
324785:7310,10/17/18 07:56:41,325,HLT_Mu9_IP6_part1_v3,0.020271076,0.019501349
324791:7310,10/17/18 10:04:47,1217,HLT_Mu9_IP6_part1_v3,0.050585823,0.049001445
324840:7314,10/18/18 00:44:21,85,HLT_Mu9_IP6_part1_v3,0.005701334,0.005242836
324841:7314,10/18/18 01:18:35,1347,HLT_Mu9_IP6_part1_v3,0.062521775,0.060201606
324846:7314,10/18/18 10:06:07,515,HLT_Mu9_IP6_part1_v3,0.014130209,0.013710591
324878:7315,10/18/18 16:56:51,1611,HLT_Mu9_IP6_part1_v3,0.075498343,0.072869928
324970:7320,10/19/18 18:01:44,1825,HLT_Mu9_IP6_part1_v3,0.074310237,0.071650924
324980:7321,10/20/18 10:25:23,1931,HLT_Mu9_IP6_part1_v3,0.082160047,0.078970818
324998:7324,10/21/18 06:14:31,230,HLT_Mu9_IP6_part1_v3,0.014838236,0.013891806
324999:7324,10/21/18 07:47:04,14,HLT_Mu9_IP6_part1_v3,0.000839022,0.000776696
325000:7324,10/21/18 08:03:55,371,HLT_Mu9_IP6_part1_v3,0.019642153,0.018932716
325001:7324,10/21/18 10:29:40,592,HLT_Mu9_IP6_part1_v3,0.024681355,0.023827608
325022:7328,10/22/18 05:24:48,278,HLT_Mu9_IP6_part1_v3,0.011361704,0.011042665
325057:7331,10/22/18 16:14:13,16,HLT_Mu9_IP6_part1_v3,0.001103692,0.001061345
325099:7333,10/22/18 23:57:56,61,HLT_Mu9_IP6_part1_v3,0.004163757,0.003897001
325100:7333,10/23/18 00:24:31,254,HLT_Mu9_IP6_part1_v3,0.015784565,0.014893441
325101:7333,10/23/18 02:07:46,482,HLT_Mu9_IP6_part1_v3,0.024550218,0.023654059
325110:7333,10/23/18 05:49:21,14,HLT_Mu9_IP6_part1_v3,0.000593802,0.000569329
325117:7333,10/23/18 07:39:08,531,HLT_Mu9_IP6_part1_v3,0.017596293,0.017043337
325159:7334,10/23/18 14:46:33,191,HLT_Mu9_IP6_part1_v3,0.012331074,0.011287398
325168:7334,10/23/18 16:09:33,18,HLT_Mu9_IP6_part1_v3,0.001105378,0.000857771
325169:7334,10/23/18 16:19:28,23,HLT_Mu9_IP6_part1_v3,0.001392058,0.001115524
325170:7334,10/23/18 16:31:17,1203,HLT_Mu9_IP6_part1_v3,0.054495141,0.052628497
325172:7334,10/24/18 00:23:24,472,HLT_Mu9_IP6_part1_v3,0.013949026,0.013527145
315974:6659,05/09/18 05:24:55,51,HLT_Mu9_IP6_part2_v1,0.002271572,0.002221056
316060:6662,05/10/18 04:17:57,717,HLT_Mu9_IP6_part2_v1,0.024566571,0.023879284
316061:6662,05/10/18 09:00:15,23,HLT_Mu9_IP6_part2_v1,0.000659223,0.000647268
316114:6666,05/11/18 04:24:39,836,HLT_Mu9_IP6_part2_v1,0.027219953,0.026560932
316153:6672,05/11/18 19:35:08,311,HLT_Mu9_IP6_part2_v1,0.015522972,0.015075850
316187:6674,05/12/18 06:41:22,1448,HLT_Mu9_IP6_part2_v1,0.056083303,0.053640332
316199:6675,05/12/18 23:15:06,496,HLT_Mu9_IP6_part2_v1,0.024824053,0.023898124
316200:6675,05/13/18 02:29:14,10,HLT_Mu9_IP6_part2_v1,0.000439306,0.000371030
316201:6675,05/13/18 02:36:34,498,HLT_Mu9_IP6_part2_v1,0.019326289,0.018348859
316202:6675,05/13/18 05:53:19,403,HLT_Mu9_IP6_part2_v1,0.012905694,0.012517688
316217:6677,05/13/18 16:18:05,76,HLT_Mu9_IP6_part2_v1,0.004169463,0.004016791
316218:6677,05/13/18 16:52:47,1008,HLT_Mu9_IP6_part2_v1,0.041730158,0.040538785
316219:6677,05/13/18 23:33:19,283,HLT_Mu9_IP6_part2_v1,0.008397997,0.008163074
316239:6681,05/14/18 09:16:30,64,HLT_Mu9_IP6_part2_v1,0.003510066,0.003236707
316240:6681,05/14/18 09:45:29,1224,HLT_Mu9_IP6_part2_v1,0.048925538,0.047280421
316241:6681,05/14/18 17:44:39,325,HLT_Mu9_IP6_part2_v1,0.009216030,0.008865733
316362:6688,05/15/18 20:07:09,191,HLT_Mu9_IP6_part2_v2,0.003963100,0.003800638
316363:6688,05/15/18 21:30:58,47,HLT_Mu9_IP6_part2_v2,0.000805575,0.000749604
316380:6690,05/16/18 05:22:31,818,HLT_Mu9_IP6_part2_v2,0.018286569,0.017849583
316457:6693,05/16/18 19:42:45,1066,HLT_Mu9_IP6_part2_v2,0.037134670,0.036129414
316470:6694,05/17/18 11:54:09,476,HLT_Mu9_IP6_part2_v2,0.020168579,0.019478251
316472:6694,05/17/18 15:00:34,328,HLT_Mu9_IP6_part2_v2,0.011353049,0.011039525
316505:6696,05/18/18 03:47:23,797,HLT_Mu9_IP6_part2_v2,0.036330674,0.035239811
316569:6700,05/19/18 04:31:12,1538,HLT_Mu9_IP6_part2_v2,0.061597020,0.060032829
316590:6702,05/19/18 23:52:58,53,HLT_Mu9_IP6_part2_v2,0.002940763,0.002840396
316666:6709,05/20/18 23:01:52,800,HLT_Mu9_IP6_part2_v2,0.037619375,0.036245528
316667:6709,05/21/18 04:15:41,197,HLT_Mu9_IP6_part2_v2,0.007267721,0.007023350
316701:6710,05/21/18 14:52:10,377,HLT_Mu9_IP6_part2_v2,0.019200122,0.018345770
316702:6710,05/21/18 17:21:19,388,HLT_Mu9_IP6_part2_v2,0.016399508,0.015910314
316717:6711,05/22/18 03:29:51,74,HLT_Mu9_IP6_part2_v2,0.004118168,0.003864152
316718:6711,05/22/18 04:00:35,311,HLT_Mu9_IP6_part2_v2,0.015616998,0.015037095
316719:6711,05/22/18 06:17:36,136,HLT_Mu9_IP6_part2_v2,0.005896968,0.005408247
316720:6711,05/22/18 07:16:06,182,HLT_Mu9_IP6_part2_v2,0.007191779,0.006955352
316721:6711,05/22/18 08:29:42,15,HLT_Mu9_IP6_part2_v2,0.000557444,0.000543346
316722:6711,05/22/18 08:45:58,751,HLT_Mu9_IP6_part2_v2,0.023305620,0.022460088
316723:6711,05/22/18 13:38:48,64,HLT_Mu9_IP6_part2_v2,0.001638429,0.001603522
316758:6712,05/22/18 19:59:12,1094,HLT_Mu9_IP6_part2_v2,0.046555349,0.045135913
316766:6714,05/23/18 09:18:58,1611,HLT_Mu9_IP6_part2_v2,0.062356031,0.060336026
316876:6719,05/25/18 02:03:09,56,HLT_Mu9_IP6_part2_v2,0.003168772,0.001145786
316877:6719,05/25/18 03:18:15,395,HLT_Mu9_IP6_part2_v2,0.019194639,0.018508580
316879:6719,05/25/18 06:01:35,156,HLT_Mu9_IP6_part2_v2,0.006422917,0.006085533
316928:6724,05/25/18 17:37:21,131,HLT_Mu9_IP6_part2_v2,0.006599095,0.006405523
316995:6733,05/28/18 05:39:30,538,HLT_Mu9_IP6_part2_v2,0.027016240,0.026185765
317087:6738,05/29/18 02:15:38,343,HLT_Mu9_IP6_part2_v2,0.017679333,0.016872065
317089:6738,05/29/18 04:46:51,1003,HLT_Mu9_IP6_part2_v2,0.036887909,0.035484154
317182:6741,05/30/18 12:17:59,909,HLT_Mu9_IP6_part2_v2,0.040937369,0.039533883
317213:6744,05/31/18 05:29:39,93,HLT_Mu9_IP6_part2_v2,0.005062237,0.004868412
317279:6747,05/31/18 17:11:10,466,HLT_Mu9_IP6_part2_v2,0.011385297,0.010981932
317291:6749,06/01/18 06:10:03,285,HLT_Mu9_IP6_part2_v2,0.014974777,0.014539998
317292:6749,06/01/18 08:08:05,330,HLT_Mu9_IP6_part2_v2,0.014607812,0.014167775
317297:6749,06/01/18 11:35:45,694,HLT_Mu9_IP6_part2_v2,0.021128836,0.020528225
317320:6751,06/01/18 22:52:43,1479,HLT_Mu9_IP6_part2_v2,0.058286034,0.056256778
317340:6752,06/02/18 14:05:02,142,HLT_Mu9_IP6_part2_v2,0.007748708,0.007245473
317392:6757,06/04/18 06:46:39,1386,HLT_Mu9_IP6_part2_v2,0.052645614,0.051164176
317435:6759,06/05/18 01:38:22,1184,HLT_Mu9_IP6_part2_v2,0.049686534,0.047949816
317438:6759,06/05/18 09:20:20,307,HLT_Mu9_IP6_part2_v2,0.008624478,0.008284930
317484:6761,06/05/18 20:47:15,379,HLT_Mu9_IP6_part2_v2,0.019200079,0.018577248
317488:6761,06/05/18 23:26:30,844,HLT_Mu9_IP6_part2_v2,0.031152673,0.030188012
317527:6763,06/07/18 02:32:53,879,HLT_Mu9_IP6_part2_v3,0.051106696,0.049554577
317626:6770,06/09/18 00:08:42,1483,HLT_Mu9_IP6_part2_v3,0.068824196,0.066665077
317640:6772,06/09/18 16:21:16,406,HLT_Mu9_IP6_part2_v3,0.024760827,0.023641541
317641:6772,06/09/18 19:02:09,1390,HLT_Mu9_IP6_part2_v3,0.055287244,0.053663004
317649:6773,06/10/18 08:40:40,383,HLT_Mu9_IP6_part2_v3,0.023475131,0.022520849
317650:6773,06/10/18 11:10:27,1304,HLT_Mu9_IP6_part2_v3,0.052862296,0.051199285
317661:6774,06/11/18 00:58:49,754,HLT_Mu9_IP6_part2_v3,0.042097913,0.040855818
317663:6774,06/11/18 06:28:48,854,HLT_Mu9_IP6_part2_v3,0.031274812,0.030508440
317696:6778,06/12/18 03:16:54,140,HLT_Mu9_IP6_part2_v3,0.008801079,0.008488581
318733:6850,06/26/18 22:29:04,31,HLT_Mu9_IP6_part2_v3,0.000560822,0.000522766
318828:6858,06/28/18 06:33:31,62,HLT_Mu9_IP6_part2_v3,0.002382982,0.002298531
318872:6860,06/28/18 17:27:39,22,HLT_Mu9_IP6_part2_v3,0.001495612,0.001335607
318874:6860,06/28/18 17:39:38,320,HLT_Mu9_IP6_part2_v3,0.020844125,0.019913043
318876:6860,06/28/18 19:45:23,161,HLT_Mu9_IP6_part2_v3,0.009806714,0.009317405
318877:6860,06/28/18 20:49:22,615,HLT_Mu9_IP6_part2_v3,0.033012277,0.032109767
319337:6901,07/08/18 02:05:51,1591,HLT_Mu9_IP6_part2_v3,0.030218742,0.029503330
319349:6904,07/09/18 00:31:21,128,HLT_Mu9_IP6_part2_v3,0.007219374,0.007056011
319450:6909,07/10/18 02:11:12,582,HLT_Mu9_IP6_part2_v3,0.035756049,0.034889334
319456:6909,07/10/18 07:08:40,209,HLT_Mu9_IP6_part2_v3,0.010803779,0.010403125
319459:6909,07/10/18 08:32:35,78,HLT_Mu9_IP6_part2_v3,0.003528288,0.003442420
319503:6911,07/11/18 17:34:16,308,HLT_Mu9_IP6_part2_v3,0.018394329,0.017640178
319524:6912,07/12/18 02:46:38,757,HLT_Mu9_IP6_part2_v3,0.045549904,0.044239533
319526:6912,07/12/18 08:14:19,282,HLT_Mu9_IP6_part2_v3,0.014351937,0.013931915
319528:6912,07/12/18 10:12:58,105,HLT_Mu9_IP6_part2_v3,0.005041467,0.004899487
319579:6919,07/13/18 09:21:51,2411,HLT_Mu9_IP6_part2_v3,0.115882544,0.112554242
319639:6923,07/15/18 01:32:24,449,HLT_Mu9_IP6_part2_v3,0.019709079,0.019022594
319657:6924,07/15/18 09:35:09,100,HLT_Mu9_IP6_part2_v3,0.006322061,0.006039976
319658:6924,07/15/18 10:17:14,222,HLT_Mu9_IP6_part2_v3,0.012782867,0.012343279
319659:6924,07/15/18 11:50:26,87,HLT_Mu9_IP6_part2_v3,0.004521670,0.004357533
319697:6929,07/16/18 02:17:40,437,HLT_Mu9_IP6_part2_v3,0.012570551,0.012112257
319698:6929,07/16/18 05:13:10,312,HLT_Mu9_IP6_part2_v3,0.007440741,0.007259053
319756:6931,07/16/18 18:02:03,1555,HLT_Mu9_IP6_part2_v3,0.073763547,0.071357906
319840:6939,07/17/18 22:27:53,348,HLT_Mu9_IP6_part2_v3,0.010252418,0.009943794
319841:6939,07/18/18 00:44:33,167,HLT_Mu9_IP6_part2_v3,0.004168054,0.004056066
319849:6940,07/18/18 06:55:40,112,HLT_Mu9_IP6_part2_v3,0.007342126,0.006874197
319851:6940,07/18/18 07:46:30,4,HLT_Mu9_IP6_part2_v3,0.000250041,0.000227408
319853:6940,07/18/18 08:01:32,256,HLT_Mu9_IP6_part2_v3,0.014661515,0.014240698
319854:6940,07/18/18 09:44:34,225,HLT_Mu9_IP6_part2_v3,0.011047026,0.010743265
319909:6942,07/19/18 03:03:13,7,HLT_Mu9_IP6_part2_v3,0.002745400,0.001120242
319910:6942,07/19/18 04:45:18,736,HLT_Mu9_IP6_part2_v3,0.043940671,0.042448954
319912:6942,07/19/18 09:34:41,58,HLT_Mu9_IP6_part2_v3,0.002785513,0.002639448
319913:6942,07/19/18 10:00:10,54,HLT_Mu9_IP6_part2_v3,0.002509362,0.002420347
319914:6942,07/19/18 10:23:59,29,HLT_Mu9_IP6_part2_v3,0.001313544,0.001265374
319915:6942,07/19/18 10:37:23,416,HLT_Mu9_IP6_part2_v3,0.017788011,0.017360465
319942:6944,07/19/18 21:59:22,4,HLT_Mu9_IP6_part2_v3,0.000288090,0.000278407
319991:6953,07/20/18 19:02:20,339,HLT_Mu9_IP6_part2_v3,0.020697735,0.020062313
319992:6953,07/20/18 21:15:39,264,HLT_Mu9_IP6_part2_v3,0.013662855,0.013117300
319993:6953,07/20/18 23:01:06,955,HLT_Mu9_IP6_part2_v3,0.037549375,0.036535163
320006:6956,07/21/18 11:04:14,141,HLT_Mu9_IP6_part2_v3,0.009213601,0.008864916
320010:6956,07/21/18 14:28:52,327,HLT_Mu9_IP6_part2_v3,0.015180338,0.014791806
320011:6956,07/21/18 16:38:02,302,HLT_Mu9_IP6_part2_v3,0.012622644,0.012227607
320012:6956,07/21/18 18:38:20,99,HLT_Mu9_IP6_part2_v3,0.003742393,0.003612138
320024:6957,07/21/18 23:57:20,318,HLT_Mu9_IP6_part2_v3,0.019701557,0.019055796
320025:6957,07/22/18 02:03:20,113,HLT_Mu9_IP6_part2_v3,0.006243158,0.006022647
320026:6957,07/22/18 02:49:54,204,HLT_Mu9_IP6_part2_v3,0.010312921,0.010017141
320038:6960,07/22/18 10:04:41,169,HLT_Mu9_IP6_part2_v3,0.010982833,0.010485686
320039:6960,07/22/18 11:13:45,30,HLT_Mu9_IP6_part2_v3,0.001828453,0.001640054
320040:6960,07/22/18 11:29:06,737,HLT_Mu9_IP6_part2_v3,0.036671817,0.035485707
320064:6961,07/22/18 21:30:28,91,HLT_Mu9_IP6_part2_v3,0.006038317,0.005596847
320065:6961,07/22/18 22:09:30,920,HLT_Mu9_IP6_part2_v3,0.046996219,0.045417237
320674:7005,08/01/18 08:16:49,586,HLT_Mu9_IP6_part2_v3,0.006697911,0.006587901
320688:7006,08/01/18 15:33:26,459,HLT_Mu9_IP6_part2_v3,0.025958368,0.025106748
320804:7017,08/03/18 08:46:43,1026,HLT_Mu9_IP6_part2_v3,0.052153870,0.050341289
320807:7017,08/03/18 15:28:46,7,HLT_Mu9_IP6_part2_v3,0.001319980,0.000348408
320809:7017,08/03/18 15:43:13,716,HLT_Mu9_IP6_part2_v3,0.021803389,0.021246141
320822:7018,08/04/18 01:22:29,489,HLT_Mu9_IP6_part2_v3,0.028663059,0.027735054
320823:7018,08/04/18 04:34:31,360,HLT_Mu9_IP6_part2_v3,0.016566662,0.016005062
320824:7018,08/04/18 06:55:49,1051,HLT_Mu9_IP6_part2_v3,0.033673279,0.032804011
320840:7020,08/04/18 19:49:23,396,HLT_Mu9_IP6_part2_v3,0.024140139,0.023133142
320841:7020,08/04/18 22:26:03,205,HLT_Mu9_IP6_part2_v3,0.010469527,0.010093631
320854:7024,08/05/18 09:08:25,101,HLT_Mu9_IP6_part2_v3,0.006637830,0.006324994
320855:7024,08/05/18 09:50:43,565,HLT_Mu9_IP6_part2_v3,0.030398282,0.029311852
320856:7024,08/05/18 13:36:28,159,HLT_Mu9_IP6_part2_v3,0.006919758,0.006698169
320857:7024,08/05/18 14:39:57,272,HLT_Mu9_IP6_part2_v3,0.010948090,0.010571964
320858:7024,08/05/18 16:27:33,230,HLT_Mu9_IP6_part2_v3,0.007806500,0.007504218
320859:7024,08/05/18 18:00:16,40,HLT_Mu9_IP6_part2_v3,0.001029164,0.000985334
320917:7031,08/06/18 11:31:33,1601,HLT_Mu9_IP6_part2_v3,0.074265473,0.072118474
320920:7031,08/06/18 21:56:15,178,HLT_Mu9_IP6_part2_v3,0.004933850,0.004802686
320933:7033,08/07/18 03:34:15,160,HLT_Mu9_IP6_part2_v3,0.010069492,0.009599083
320934:7033,08/07/18 04:38:31,826,HLT_Mu9_IP6_part2_v3,0.043486386,0.042092116
320936:7033,08/07/18 10:01:22,400,HLT_Mu9_IP6_part2_v3,0.016316007,0.015664006
320941:7033,08/07/18 12:39:42,93,HLT_Mu9_IP6_part2_v3,0.003235782,0.003127616
320995:7036,08/07/18 19:28:55,183,HLT_Mu9_IP6_part2_v3,0.005636662,0.005159242
320996:7036,08/07/18 20:42:30,380,HLT_Mu9_IP6_part2_v3,0.010116840,0.009657601
321004:7037,08/08/18 02:36:39,21,HLT_Mu9_IP6_part2_v3,0.001394030,0.000991995
321005:7037,08/08/18 02:48:15,61,HLT_Mu9_IP6_part2_v3,0.004276022,0.003839163
321006:7037,08/08/18 03:15:04,162,HLT_Mu9_IP6_part2_v3,0.010817218,0.010340845
321007:7037,08/08/18 04:19:56,829,HLT_Mu9_IP6_part2_v3,0.041930810,0.040552620
321009:7037,08/08/18 09:43:25,79,HLT_Mu9_IP6_part2_v3,0.003101569,0.002946586
321010:7037,08/08/18 10:16:22,342,HLT_Mu9_IP6_part2_v3,0.011945250,0.011441326
321011:7037,08/08/18 12:32:48,211,HLT_Mu9_IP6_part2_v3,0.006305457,0.005789766
321012:7037,08/08/18 13:58:30,47,HLT_Mu9_IP6_part2_v3,0.001078069,0.000994890
321051:7039,08/09/18 05:51:45,717,HLT_Mu9_IP6_part2_v3,0.037497079,0.035610785
321055:7039,08/09/18 10:35:36,730,HLT_Mu9_IP6_part2_v3,0.025682292,0.025099100
321067:7040,08/09/18 20:42:23,237,HLT_Mu9_IP6_part2_v3,0.013012272,0.012458171
321068:7040,08/09/18 22:16:40,707,HLT_Mu9_IP6_part2_v3,0.030287385,0.029427348
321069:7040,08/10/18 02:54:15,313,HLT_Mu9_IP6_part2_v3,0.010261096,0.009911555
321122:7042,08/10/18 18:04:09,180,HLT_Mu9_IP6_part2_v3,0.010997330,0.010102238
321124:7042,08/10/18 19:20:25,818,HLT_Mu9_IP6_part2_v3,0.038540635,0.037061557
321126:7042,08/11/18 01:08:48,480,HLT_Mu9_IP6_part2_v3,0.015812849,0.015355389
321134:7043,08/11/18 08:40:42,36,HLT_Mu9_IP6_part2_v3,0.001590299,0.001541373
321138:7043,08/11/18 09:32:55,735,HLT_Mu9_IP6_part2_v3,0.029876890,0.028395352
321140:7043,08/11/18 14:25:01,798,HLT_Mu9_IP6_part2_v3,0.023938668,0.023389874
321149:7045,08/12/18 01:18:02,1257,HLT_Mu9_IP6_part2_v3,0.057828101,0.056333625
321165:7047,08/12/18 15:19:23,2,HLT_Mu9_IP6_part2_v3,0.000806762,0.000389898
321167:7047,08/12/18 18:18:40,540,HLT_Mu9_IP6_part2_v3,0.029736419,0.028848552
321178:7048,08/13/18 07:13:18,33,HLT_Mu9_IP6_part2_v3,0.002078171,0.002026975
321218:7052,08/13/18 15:29:38,410,HLT_Mu9_IP6_part2_v3,0.023257711,0.021785204
321219:7052,08/13/18 18:10:44,930,HLT_Mu9_IP6_part2_v3,0.037242269,0.036237899
321221:7052,08/14/18 00:13:21,40,HLT_Mu9_IP6_part2_v3,0.001207723,0.001181241
321233:7053,08/14/18 07:24:30,324,HLT_Mu9_IP6_part2_v3,0.018888975,0.018382818
321295:7055,08/14/18 18:55:58,594,HLT_Mu9_IP6_part2_v3,0.032369907,0.031231116
321296:7055,08/14/18 22:55:44,56,HLT_Mu9_IP6_part2_v3,0.002479583,0.002375319
321305:7056,08/15/18 05:52:22,2030,HLT_Mu9_IP6_part2_v3,0.079874005,0.077509453
321312:7056,08/15/18 20:56:27,758,HLT_Mu9_IP6_part2_v3,0.012251666,0.011999420
321313:7056,08/16/18 01:56:27,405,HLT_Mu9_IP6_part2_v3,0.005349812,0.005275546
321396:7058,08/17/18 08:22:57,1178,HLT_Mu9_IP6_part2_v3,0.055298950,0.053292114
321397:7058,08/17/18 16:11:03,353,HLT_Mu9_IP6_part2_v3,0.010349618,0.010072023
321414:7061,08/18/18 01:05:43,647,HLT_Mu9_IP6_part2_v3,0.034672529,0.033379648
321415:7061,08/18/18 05:21:19,804,HLT_Mu9_IP6_part2_v3,0.029248693,0.028442739
321434:7063,08/18/18 17:06:49,488,HLT_Mu9_IP6_part2_v3,0.027227217,0.026178055
321436:7063,08/18/18 20:20:52,710,HLT_Mu9_IP6_part2_v3,0.028415912,0.027688386
321457:7065,08/19/18 11:11:52,1295,HLT_Mu9_IP6_part2_v3,0.059480679,0.057501308
321461:7065,08/19/18 19:38:10,149,HLT_Mu9_IP6_part2_v3,0.004313261,0.004202619
321475:7069,08/20/18 04:17:23,1599,HLT_Mu9_IP6_part2_v3,0.067250491,0.065064382
321712:7078,08/23/18 14:59:56,63,HLT_Mu9_IP6_part2_v3,0.004258051,0.004116486
321732:7080,08/23/18 23:52:15,1301,HLT_Mu9_IP6_part2_v3,0.064146100,0.061915818
321735:7080,08/24/18 08:34:37,143,HLT_Mu9_IP6_part2_v3,0.004762623,0.004627397
321755:7083,08/24/18 16:26:11,282,HLT_Mu9_IP6_part2_v3,0.016365400,0.015735839
321758:7083,08/24/18 18:21:07,152,HLT_Mu9_IP6_part2_v3,0.007727474,0.007503518
321760:7083,08/24/18 19:45:38,803,HLT_Mu9_IP6_part2_v3,0.030032291,0.029167247
321777:7087,08/25/18 14:49:10,100,HLT_Mu9_IP6_part2_v3,0.006672549,0.006476275
321778:7087,08/25/18 16:07:27,136,HLT_Mu9_IP6_part2_v3,0.007977288,0.007211659
321780:7087,08/25/18 17:04:57,481,HLT_Mu9_IP6_part2_v3,0.023386712,0.022734943
321781:7087,08/25/18 20:38:11,380,HLT_Mu9_IP6_part2_v3,0.014114022,0.013601820
321815:7090,08/26/18 12:01:16,23,HLT_Mu9_IP6_part2_v3,0.001555273,0.001024041
321817:7090,08/26/18 12:20:00,536,HLT_Mu9_IP6_part2_v3,0.030709550,0.029694702
321818:7090,08/26/18 15:50:06,690,HLT_Mu9_IP6_part2_v3,0.028577977,0.027603081
321820:7090,08/26/18 20:26:15,214,HLT_Mu9_IP6_part2_v3,0.006576181,0.006413792
321831:7091,08/27/18 02:40:43,365,HLT_Mu9_IP6_part2_v3,0.022723443,0.021613667
